timestep kinetic_energy potential_energy total_energy
9700 254.1036042085022 -476.82035780368307 -222.71675359518088
9710 256.581406021213 -479.597281152257 -223.01587513104397
9720 236.64882297047583 -460.5588683694956 -223.91004539901977
9730 230.77135815542903 -456.1177523021308 -225.34639414670175
9740 238.3424105955496 -463.80634771592867 -225.46393712037906
9750 260.7591750291331 -485.6268254376549 -224.8676504085218
9760 269.8236390266776 -493.0141580997438 -223.19051907306618
9770 226.32931934051354 -449.70713057688863 -223.3778112363751
9780 246.97953408551723 -470.7528149716741 -223.7732808861569
9790 256.87072142545406 -479.94297535245516 -223.0722539270011
9800 257.3850816076668 -480.09674552316085 -222.71166391549406
9810 247.99718285738726 -471.1074795877688 -223.11029673038155
9820 240.07150779109907 -462.89464839830856 -222.8231406072095
9830 247.41256057548966 -471.10562214875034 -223.69306157326068
9840 258.01212672469364 -482.27650686927257 -224.26438014457892
9850 243.91858256307117 -466.5807428589116 -222.66216029584044
9860 233.64289288686686 -456.6318805071353 -222.98898762026843
9870 262.44219001342105 -484.88988527247307 -222.447695259052
9880 254.03969256741357 -476.0997944214447 -222.06010185403113
9890 245.82805239909376 -468.03934977361394 -222.21129737452017
9900 229.37728135781444 -452.2696031853649 -222.89232182755043
9910 239.33235747867 -462.7394919158663 -223.40713443719633
9920 237.1704248463918 -460.25861119388316 -223.08818634749136
9930 229.27350390936746 -453.0443313614344 -223.77082745206692
9940 256.7906516150158 -481.0084624915991 -224.21781087658331
9950 256.5273232386639 -479.8689561855023 -223.34163294683844
9960 246.77028979109758 -470.77128588586146 -224.00099609476388
9970 259.2048327512823 -482.39154152700894 -223.18670877572663
9980 242.65314827320032 -466.41098153257605 -223.75783325937573
9990 249.84910584824155 -472.6460078876036 -222.79690203936207
10000 259.3141772752741 -481.3095219838869 -221.99534470861278
10010 228.1712638954604 -450.0790729029608 -221.90780900750036
10020 255.0710461215932 -477.2400853767888 -222.16903925519557
10030 239.74866288085948 -462.3955617021458 -222.64689882128633
10040 239.75269351999953 -462.3619774976627 -222.60928397766315
10050 243.28476268127224 -466.0789625244094 -222.79419984313716
10060 268.3860877739925 -490.2367344903998 -221.8506467164073
10070 241.10147395366516 -464.5260165056147 -223.42454255194951
10080 250.01299015235983 -473.5277482410194 -223.5147580886596
10090 252.99308362750793 -476.57121780746644 -223.5781341799585
10100 243.3841810293669 -467.39891002956807 -224.01472900020116
10110 263.4319723710102 -487.37996241015327 -223.94799003914306
10120 245.67736772702787 -468.78348692516147 -223.1061191981336
10130 258.7221322295405 -482.14758834326193 -223.42545611372145
10140 236.06733444240294 -459.42235749031846 -223.35502304791552
10150 240.7343923346983 -464.6338860535744 -223.89949371887607
10160 245.7320417224504 -469.6000178825725 -223.8679761601221
10170 247.92520841683339 -473.1194526520023 -225.1942442351689
10180 229.29451117726373 -452.83035190020706 -223.53584072294333
10190 250.32936944062146 -473.62943347437374 -223.30006403375228
10200 255.64946814720193 -479.1459561113701 -223.49648796416815
10210 260.04290615661597 -483.61655455377945 -223.57364839716348
10220 238.35423060774724 -462.1554939878703 -223.80126338012303
10230 239.72090643331424 -464.5105497357192 -224.78964330240498
10240 256.0387437022888 -480.44452632982876 -224.40578262753996
10250 241.8827040890427 -466.2587566819582 -224.37605259291547
10260 250.41279015548264 -474.12708599780024 -223.7142958423176
10270 241.8899109581201 -466.8907930449232 -225.0008820868031
10280 258.16053837859783 -482.3892792517629 -224.22874087316507
10290 259.1733385751342 -481.2554048141469 -222.0820662390127
10300 227.52771538124753 -451.38331666585947 -223.85560128461194
10310 260.2017607625597 -483.26133075664006 -223.0595699940804
10320 252.89734931631764 -475.70843408930034 -222.8110847729827
10330 266.2566085313867 -489.0047888394151 -222.7481803080284
10340 258.9073296959816 -482.1618121369397 -223.2544824409581
10350 226.3594077314122 -450.02906116762847 -223.66965343621627
10360 248.5126261697259 -471.71995334511547 -223.20732717538957
10370 229.91670125138936 -454.2017080094962 -224.28500675810685
10380 240.2289927317683 -464.32967196997515 -224.10067923820685
10390 241.01625978056472 -464.7797644502623 -223.76350466969757
10400 248.91201115900128 -471.6903661847061 -222.7783550257048
10410 240.4056085934022 -464.12551379299873 -223.71990519959652
10420 254.02742260980412 -477.8567459811111 -223.82932337130697
10430 239.5136698076319 -462.48714114460824 -222.97347133697633
10440 256.7328664149459 -479.6886838479461 -222.95581743300022
10450 220.41104137431358 -443.77895825746674 -223.36791688315316
10460 249.74847041231706 -473.66825342498777 -223.9197830126707
10470 223.89694862698735 -447.619811871622 -223.72286324463465
10480 213.82239625611885 -437.91996189352284 -224.097565637404
10490 248.1629008264764 -472.5026007997009 -224.33969997322447
10500 253.63292361893775 -475.82654461042614 -222.1936209914884
10510 249.93751588846237 -472.26891457814753 -222.33139868968516
10520 264.52183317315615 -487.0939387450657 -222.57210557190956
10530 255.87620267797334 -479.2078433645772 -223.33164068660383
10540 255.99993587400684 -478.99044833631723 -222.9905124623104
10550 252.4702727914519 -474.8189093327823 -222.34863654133042
10560 236.9585603020747 -459.6032753620794 -222.6447150600047
10570 240.38550277689657 -463.80392083278286 -223.4184180558863
10580 244.93446358795183 -468.91114698061267 -223.97668339266085
10590 257.06728573258056 -479.93847326760397 -222.8711875350234
10600 245.2652614643742 -468.44504645841675 -223.17978499404256
10610 250.2590367846703 -474.4221585365065 -224.16312175183623
10620 247.0670582060815 -470.18882963754186 -223.12177143146036
10630 239.4129146800057 -463.342986060714 -223.93007138070828
10640 240.0193230311035 -464.3627215609586 -224.3433985298551
10650 256.00482554214534 -479.0057489413054 -223.00092339916006
10660 245.1773485260072 -468.7003447693395 -223.5229962433323
10670 264.810956175647 -487.4786779481099 -222.66772177246293
10680 269.0507591837612 -492.67691197776713 -223.62615279400592
10690 256.60887172001816 -479.2694233259979 -222.66055160597972
10700 260.87206700604224 -484.28656210292706 -223.41449509688482
10710 268.87770163821983 -491.70276475920946 -222.82506312098963
10720 261.7160905741431 -484.8286811811337 -223.11259060699058
10730 252.22692326500652 -475.58346011685677 -223.35653685185025
10740 254.7116276497271 -477.9161239583913 -223.20449630866423
10750 238.2615622600877 -462.3509733003919 -224.0894110403042
10760 239.25933587642658 -463.2716298940241 -224.01229401759753
10770 239.01789911051577 -462.0142667788029 -222.99636766828712
10780 255.5164896223769 -477.94296381681374 -222.42647419443685
10790 251.60967008593144 -473.82309927528405 -222.2134291893526
10800 259.79483725958994 -483.37262489021816 -223.57778763062822
10810 232.84631524559995 -455.4905958926966 -222.64428064709665
10820 251.9346613666196 -474.9364809744388 -223.0018196078192
10830 252.46827031546994 -476.9425338571215 -224.47426354165154
10840 238.63939382786123 -461.61394822788867 -222.97455440002744
10850 265.2741534875996 -488.3601190073713 -223.08596551977166
10860 253.72167746744697 -476.3595247979812 -222.6378473305342
10870 250.02913122528386 -472.7002457351143 -222.67111450983046
10880 247.45655593806774 -470.29750704378955 -222.8409511057218
10890 272.33806256510746 -495.0839328201888 -222.74587025508134
10900 254.28501850869256 -477.32551495634334 -223.04049644765078
10910 240.85276604335522 -464.3015467855933 -223.44878074223809
10920 254.8931744099695 -477.94384966560034 -223.05067525563084
10930 257.82780593796423 -481.1374848892011 -223.3096789512369
10940 229.20118684944447 -451.5159952142956 -222.3148083648511
10950 250.25729400974402 -473.1122611237279 -222.85496711398386
10960 242.0387634127306 -464.61363203447894 -222.57486862174835
10970 253.31766270578692 -475.10302026207427 -221.78535755628735
10980 242.46649577748514 -465.7534662709049 -223.28697049341974
10990 226.42876958762832 -450.6693714996368 -224.24060191200846
11000 230.17087272175254 -455.16800955565765 -224.9971368339051
11010 242.59842230704373 -466.8544031210228 -224.25598081397908
11020 237.7048264310712 -461.8085981713827 -224.1037717403115
11030 226.20397710491366 -450.47053523771143 -224.26655813279777
11040 265.91955825897986 -488.9563761482015 -223.03681788922165
11050 258.6624413315718 -481.98299335494806 -223.32055202337625
11060 250.33563078314967 -473.56499796310453 -223.22936717995486
11070 257.68760559762273 -480.7632270648374 -223.07562146721466
11080 262.78537007370966 -485.50061630100805 -222.7152462272984
11090 262.05428368334367 -484.8760371060221 -222.82175342267846
11100 244.2291023323168 -467.28448624156863 -223.05538390925182
11110 245.50016515041307 -468.161134766281 -222.66096961586794
11120 229.18587051080289 -451.2860720421827 -222.1002015313798
11130 232.3585871943843 -456.1001487943384 -223.74156159995408
11140 250.76357749883192 -474.32291297760776 -223.55933547877584
11150 251.60948057757724 -474.0215826539043 -222.41210207632707
11160 242.1392023567895 -464.5991950184684 -222.45999266167888
11170 244.33223048494003 -466.7062173275642 -222.3739868426242
11180 255.6254904523879 -478.14321221297945 -222.51772176059154
11190 253.30054458886642 -476.2521877701202 -222.9516431812538
11200 256.7827511176469 -480.49175721519435 -223.70900609754744
11210 255.028042066934 -478.3127190677717 -223.2846770008377
11220 260.0051944156104 -484.08919570373325 -224.08400128812286
11230 264.5468283688002 -488.2415137712084 -223.6946854024082
11240 229.20217696299662 -453.0305302428625 -223.82835327986587
11250 237.9008629139751 -462.2108887463688 -224.31002583239373
11260 247.4851507860743 -471.69714798643327 -224.21199720035895
11270 236.11875968221398 -460.60092701371155 -224.48216733149758
11280 225.55626600085975 -449.99186571913395 -224.4355997182742
11290 261.63785727840326 -485.171645337548 -223.53378805914474
11300 243.04425546984254 -466.71665538735425 -223.6723999175117
11310 273.21963673688344 -496.8536955300868 -223.63405879320334
11320 253.18147642435486 -475.3702473955477 -222.18877097119287
11330 242.86707232749978 -465.2607538621633 -222.39368153466353
11340 252.34189670303869 -474.2274215579244 -221.88552485488572
11350 257.0407035580761 -479.9769369163611 -222.93623335828505
11360 260.5645991670095 -484.3758077890074 -223.81120862199793
11370 254.9984103546887 -479.1763617683231 -224.1779514136344
11380 243.2250223539265 -466.1063414913986 -222.8813191374721
11390 260.46468286561884 -483.5367164128753 -223.07203354725647
11400 236.99172368346248 -459.3978959555892 -222.40617227212672
11410 251.33412385431552 -473.837287596136 -222.50316374182046
11420 268.72977335309724 -491.35060871468227 -222.62083536158502
11430 256.25170610386795 -480.5826249949784 -224.33091889111046
11440 229.5471023021495 -453.6558307328842 -224.10872843073471
11450 229.77798618087994 -453.6477533412905 -223.8697671604106
11460 233.0609029475784 -455.8754154226517 -222.81451247507331
11470 228.80731203396616 -451.0742128766672 -222.26690084270106
11480 255.220718168048 -478.0375619162517 -222.81684374820372
11490 242.0900824277027 -465.4124713763906 -223.32238894868792
11500 245.90052392098588 -468.8733540869222 -222.9728301659363
11510 247.74915616329648 -471.0604916190133 -223.31133545571683
11520 256.9380705054462 -480.6670243536317 -223.72895384818548
11530 264.30251870294734 -488.1966405445801 -223.89412184163274
11540 240.3117499793174 -462.7099265575107 -222.3981765781933
11550 260.32336815541436 -483.34643939101306 -223.0230712355987
11560 271.3405274467139 -494.87309409317425 -223.53256664646034
11570 226.41963711191994 -449.17331262842674 -222.7536755165068
11580 253.14625162951498 -476.44962764182566 -223.30337601231068
11590 254.1822493656436 -477.264970698714 -223.08272133307042
11600 266.67529361711604 -490.09314485173513 -223.4178512346191
11610 220.34039000735777 -443.9261550839476 -223.58576507658984
11620 251.60754503405605 -475.61759654785993 -224.0100515138039
11630 274.49124978806157 -497.8793962400647 -223.38814645200313
11640 257.1688924278321 -480.8033447422137 -223.63445231438163
11650 268.61649377315064 -492.53853880293707 -223.92204502978643
11660 225.3277015020984 -450.40779048994006 -225.08008898784166
11670 226.0224973070726 -451.0990655643246 -225.07656825725198
11680 250.6683107865048 -474.58192080892377 -223.91361002241896
11690 251.8807542807713 -474.8851286366585 -223.00437435588722
11700 252.45025228243443 -475.56085162498715 -223.11059934255272
11710 248.4345508370062 -472.0748147855236 -223.64026394851737
11720 263.9281444433749 -488.8716899814151 -224.9435455380402
11730 237.98111751761792 -461.72683298962664 -223.74571547200873
11740 243.72671748879372 -466.1143791609826 -222.38766167218887
11750 252.51122527388628 -474.34519327838365 -221.83396800449736
11760 267.9683459523011 -489.12119982403027 -221.15285387172918
11770 250.89888606467352 -472.46497220132613 -221.56608613665261
11780 275.3982469040976 -497.46442049898945 -222.06617359489184
11790 225.7314160044656 -448.4361815472646 -222.704765542799
11800 249.6163395819238 -473.38045994004545 -223.76412035812166
11810 232.75660155277785 -455.846622310406 -223.09002075762817
11820 247.22013759923132 -470.8068344005697 -223.58669680133838
11830 258.8172261823443 -483.1010395808448 -224.2838133985005
11840 243.32152214699278 -466.3477125529336 -223.02619040594084
11850 254.45687790285334 -477.2197439708856 -222.76286606803225
11860 232.76564403279735 -455.5060292568706 -222.74038522407324
11870 249.15096826676037 -471.40819013276837 -222.257221866008
11880 241.35001956688035 -463.19819648555693 -221.8481769186766
11890 245.71639255835458 -468.08702855124045 -222.37063599288587
11900 240.4398074639952 -462.75065201335116 -222.31084454935595
11910 263.93463780976373 -486.20405726391937 -222.26941945415564
11920 261.7615478325773 -484.1846212726316 -222.42307344005428
11930 249.27230507439617 -471.6314096405521 -222.3591045661559
11940 236.69569348761362 -458.54627116200254 -221.85057767438892
11950 258.7650127543737 -480.5816220592311 -221.81660930485742
11960 254.11435686093085 -476.70426870500023 -222.58991184406938
11970 260.58545277252455 -481.87481636175 -221.28936358922545
11980 273.7139359795232 -495.5170915366441 -221.80315555712087
11990 256.70019247407214 -478.5360770535489 -221.83588457947678
12000 261.79428848051623 -483.31273005338926 -221.51844157287303
12010 227.88977892536582 -449.2348964391078 -221.34511751374197
12020 252.67485411496355 -473.7744945372808 -221.09964042231726
12030 244.0946860884627 -465.7769975481693 -221.68231145970657
12040 236.1976763747364 -458.4096125845927 -222.2119362098563
12050 254.4223676439252 -478.3497205806803 -223.92735293675509
12060 252.688698128297 -475.9588213074934 -223.2701231791964
12070 244.59528615217926 -466.6976765661101 -222.10239041393083
12080 249.80456454082778 -470.9082504127977 -221.10368587196993
12090 263.9470140092147 -485.2380625806641 -221.29104857144944
12100 266.7117793972972 -488.4816622565319 -221.76988285923466
12110 245.43728852383688 -467.69995760999615 -222.26266908615926
12120 259.90982307459007 -482.5095190282934 -222.59969595370336
12130 254.09474766381732 -478.3764175147928 -224.2816698509755
12140 241.03987113037417 -465.20786646116454 -224.16799533079038
12150 243.5440144602485 -466.4269483583271 -222.8829338980786
12160 226.6655706385511 -448.90350159103235 -222.23793095248126
12170 249.01175015859346 -472.1987146905318 -223.18696453193834
12180 262.88435099433764 -485.03147151653997 -222.14712052220233
12190 256.1472085814904 -479.14038191930877 -222.99317333781835
12200 236.03580686788024 -459.56483847398823 -223.529031606108
12210 248.02858330949817 -469.93190296345955 -221.90331965396138
12220 240.47463787925818 -462.288262660742 -221.81362478148384
12230 256.68190017868534 -479.1712536036728 -222.48935342498748
12240 257.7162356837044 -480.00036509629166 -222.28412941258728
12250 246.84126934387038 -469.1364259387966 -222.29515659492623
12260 240.83260249111936 -463.9398249620536 -223.10722247093423
12270 254.01702897997342 -476.31931585630906 -222.30228687633564
12280 241.40728356041933 -463.6959003694485 -222.28861680902918
12290 239.07871780489336 -461.476800307887 -222.39808250299365
12300 253.01690647571326 -474.5727837255119 -221.55587724979864
12310 241.8677844717656 -464.71791853831513 -222.85013406654954
12320 260.3759608687308 -484.30510467645274 -223.92914380772197
12330 249.00750740153697 -472.30808027989804 -223.30057287836107
12340 242.35224326038266 -465.0882106613445 -222.7359674009618
12350 237.46432333481002 -460.06536586354224 -222.60104252873222
12360 265.35375295979577 -486.885478191247 -221.53172523145122
12370 259.40813639204885 -481.1569360197928 -221.74879962774395
12380 265.9699513917584 -487.4328225092276 -221.4628711174692
12390 224.44800166246384 -446.0063055794221 -221.55830391695824
12400 254.13830385509283 -476.49978369582277 -222.36147984072994
12410 251.07651711656078 -473.4033190812261 -222.3268019646653
12420 242.33231056276603 -463.7599205646563 -221.42761000189026
12430 250.2487650732833 -473.4868003226774 -223.23803524939413
12440 237.60297064985693 -461.4811970891143 -223.87822643925736
12450 238.15575783439175 -461.4746245388973 -223.31886670450552
12460 259.66652325030805 -482.4637700168608 -222.79724676655275
12470 252.716752464904 -474.71900288839487 -222.00225042349086
12480 244.640813111561 -466.182340390592 -221.54152727903102
12490 252.30653346614523 -474.4776744163059 -222.17114095016066
12500 245.0025756017709 -467.3228172369366 -222.3202416351657
12510 241.56033773329037 -465.3807678705016 -223.82043013721122
12520 252.2010321028372 -476.9453137116732 -224.744281608836
12530 245.95301363341758 -470.24361363477766 -224.29060000136008
12540 246.0486783768509 -470.040066147309 -223.99138777045812
12550 233.89678991565975 -457.82583347659306 -223.9290435609333
12560 246.48923774860933 -469.37689112005575 -222.88765337144642
12570 258.74918480231065 -481.3202122912608 -222.57102748895016
12580 252.18460408679664 -474.68382462351224 -222.4992205367156
12590 232.98799460619887 -454.45875874909876 -221.4707641428999
12600 257.18513769841036 -479.7809138060917 -222.59577610768133
12610 243.7067837816607 -465.0519062137661 -221.34512243210537
12620 267.29667543113914 -489.2498287494491 -221.95315331830994
12630 235.0692925081978 -457.18955746478184 -222.12026495658404
12640 252.48670382736947 -475.5673100886352 -223.08060626126576
12650 249.52075323306124 -472.8330143340703 -223.31226110100906
12660 240.3555190025803 -462.8515249781438 -222.4960059755635
12670 244.45673431137794 -466.6469457540232 -222.19021144264525
12680 251.6537308372155 -474.0632698810091 -222.4095390437936
12690 226.0860017850437 -448.2134667318221 -222.12746494677842
12700 243.6972132641408 -467.10958752858147 -223.41237426444067
12710 260.84365238431496 -482.49114763653506 -221.6474952522201
12720 253.71967827991992 -475.0240360459815 -221.3043577660616
12730 240.1818008735248 -461.8817903796804 -221.69998950615562
12740 249.1183353438848 -471.35352794080336 -222.23519259691855
12750 251.6250608119186 -474.683026705482 -223.05796589356342
12760 234.23772747689492 -456.84150950259425 -222.60378202569933
12770 233.36210991134007 -456.15781952448646 -222.79570961314639
12780 262.26955707421257 -484.70344988973767 -222.4338928155251
12790 265.56947657352833 -487.7031764273741 -222.13369985384577
12800 239.59411086741318 -462.9050880988648 -223.3109772314516
12810 230.11775708891795 -453.94046042138297 -223.822703332465
12820 256.5601787479789 -479.95311521581624 -223.39293646783733
12830 258.72974562870286 -483.2872913161822 -224.55754568747932
12840 250.83147731394385 -475.5390312123971 -224.70755389845326
12850 236.62388780224762 -460.63160655273276 -224.00771875048514
12860 243.22823953727692 -466.5129501672015 -223.28471062992458
12870 260.0194232006273 -483.24870261777943 -223.22927941715216
12880 235.73821702772597 -459.6880393618753 -223.94982233414936
12890 257.46121790827806 -479.7452282141393 -222.28401030586122
12900 236.51605118162425 -458.4586797892823 -221.94262860765807
12910 250.47085235575983 -472.28404622717466 -221.81319387141482
12920 232.2352926517696 -455.4470650759705 -223.2117724242009
12930 263.90987533854735 -488.3626195862391 -224.45274424769173
12940 259.0478769940716 -482.1760132734285 -223.1281362793569
12950 265.3713854966507 -488.9899624387949 -223.61857694214422
12960 237.50185549301753 -460.6609440376742 -223.15908854465667
12970 233.77480952977706 -456.79664698166636 -223.0218374518893
12980 262.5028969166765 -485.0251948236517 -222.5222979069752
12990 279.5287481201562 -502.35313850581485 -222.82439038565866
13000 257.7010258439084 -480.5104323907601 -222.80940654685173
13010 246.82471732782574 -469.15065706525405 -222.3259397374283
13020 263.5575390031788 -487.1437387922936 -223.5861997891148
13030 242.4406570724393 -464.12797367007175 -221.68731659763245
13040 242.8445955343429 -466.0040245208617 -223.15942898651883
13050 228.32531359250856 -450.86790419442684 -222.54259060191828
13060 253.97005530320502 -476.32792465554064 -222.35786935233563
13070 241.97325848233814 -463.76909776725665 -221.79583928491851
13080 263.151516499841 -484.68823730237773 -221.5367208025367
13090 247.39206999235813 -468.0771969818299 -220.68512698947177
13100 255.14912811128931 -477.2161084909644 -222.0669803796751
13110 261.2100960630057 -484.41865164255694 -223.20855557955122
13120 260.8627567097426 -483.98557305497815 -223.12281634523555
13130 257.79470378168884 -481.238357774902 -223.44365399321316
13140 256.42330602326035 -479.8574587734222 -223.43415275016184
13150 239.4034413603018 -462.6742149297 -223.2707735693982
13160 236.87355576531678 -460.6944852821087 -223.82092951679192
13170 240.49096165822914 -463.65373381882927 -223.16277216060013
13180 247.12421817212314 -470.8493840045682 -223.72516583244507
13190 245.45056333467556 -468.7410351342451 -223.29047179956956
13200 249.51849347518672 -472.8980426993861 -223.3795492241994
13210 263.8588471371848 -485.69473242623184 -221.83588528904704
13220 262.6705249136856 -484.2872410859579 -221.61671617227228
13230 251.65188235100868 -474.64885752049287 -222.9969751694842
13240 248.38405206350646 -472.5514789043585 -224.16742684085202
13250 237.68537693331024 -461.1848519634361 -223.49947503012584
13260 229.59175907988077 -452.48245879274543 -222.89069971286466
13270 253.18888079807377 -476.3894259633958 -223.20054516532204
13280 252.57160698834494 -475.2804598038156 -222.70885281547064
13290 234.72425811136696 -457.08373789513263 -222.35947978376566
13300 260.9784229091494 -484.6561930416605 -223.6777701325111
13310 253.45654141847862 -477.05721704384996 -223.60067562537134
13320 252.82594896200538 -476.01575665446 -223.18980769245462
13330 235.1085424504435 -458.9318821859443 -223.82333973550078
13340 248.40026816590063 -471.1865391542423 -222.7862709883417
13350 244.84998621050255 -467.5950979153516 -222.74511170484902
13360 254.60389410105174 -477.2678374033147 -222.66394330226294
13370 256.67008588907106 -480.1714733122189 -223.50138742314783
13380 250.70459555870121 -474.5753733005781 -223.8707777418769
13390 248.9895997785662 -473.87158748544385 -224.88198770687765
13400 235.02084865184725 -459.79503444828714 -224.7741857964399
13410 247.40922317032604 -471.82000331314833 -224.4107801428223
13420 262.92116896849905 -484.70814163987814 -221.7869726713791
13430 249.58383609549088 -471.009276855675 -221.42544076018413
13440 224.7978744612557 -446.79377308601784 -221.99589862476213
13450 267.7387188858931 -490.50349006140436 -222.76477117551127
13460 242.2747820345262 -465.76259547698885 -223.48781344246265
13470 245.61220293689271 -468.2185085487408 -222.60630561184806
13480 251.36866519388892 -474.68206854171706 -223.31340334782814
13490 225.7413128959792 -448.64288956134226 -222.90157666536305
13500 272.22603550963396 -494.8922013201495 -222.66616581051557
13510 244.70057373522607 -467.7570097913495 -223.05643605612343
13520 260.76912942864044 -484.116700596405 -223.34757116776456
13530 248.35465023048235 -471.1379583852169 -222.78330815473456
13540 255.54251915225493 -478.6823594603562 -223.1398403081013
13550 230.55392049515163 -454.1826138074705 -223.62869331231886
13560 238.66902558225112 -461.37017498640836 -222.70114940415723
13570 248.0140071803101 -470.2888806218429 -222.2748734415328
13580 256.39668126286665 -477.88185284459223 -221.48517158172558
13590 258.1594608570885 -480.9577459779741 -222.79828512088562
13600 238.24241714472683 -462.0036306277501 -223.76121348302328
13610 253.82812725296648 -477.7282707514151 -223.9001434984486
13620 255.23083227557683 -478.73317080385675 -223.50233852827992
13630 256.45198585543795 -479.757520465669 -223.30553461023106
13640 255.6899933143829 -479.79479843192524 -224.10480511754236
13650 221.55652679783367 -444.4438864649164 -222.8873596670827
13660 268.6001712598619 -491.9058179671881 -223.30564670732622
13670 253.2372792107507 -477.25241120432526 -224.01513199357456
13680 237.6931653042705 -460.84522196598675 -223.15205666171624
13690 250.62541442714496 -474.08805733254036 -223.4626429053954
13700 248.5514652351501 -472.3562592622294 -223.8047940270793
13710 245.27738882484735 -467.9373157398511 -222.65992691500375
13720 279.35130008245915 -502.13383876827817 -222.78253868581902
13730 245.18351602497955 -467.7647932386049 -222.58127721362536
13740 234.75051850839506 -456.5070993350844 -221.75658082668932
13750 254.65100710600666 -476.93249555541627 -222.2814884494096
13760 239.05354028736613 -462.11206805107815 -223.05852776371202
13770 239.59657721060654 -462.5444242204742 -222.94784700986764
13780 252.72129767963068 -475.7264545968062 -223.00515691717553
13790 243.37620384757057 -467.4010753380076 -224.02487149043705
13800 246.59896860517514 -470.4347286084369 -223.83576000326175
13810 251.6040707146674 -474.09536375126714 -222.49129303659976
13820 242.6205452932405 -464.492669987125 -221.8721246938845
13830 256.8953230820565 -479.69096574013815 -222.79564265808165
13840 240.5847771040918 -463.6554190362675 -223.0706419321757
13850 249.16926325849917 -472.24755891966885 -223.07829566116968
13860 243.70459312163388 -466.9375435834504 -223.23295046181653
13870 237.32975131181175 -460.49061052416556 -223.1608592123538
13880 238.6229359212748 -461.42581940025497 -222.80288347898016
13890 268.0112416536362 -490.3536487434563 -222.34240708982009
13900 260.6501856134282 -482.9516613673431 -222.30147575391487
13910 228.20251885141818 -452.19744627432965 -223.99492742291147
13920 240.4951642331446 -464.3931260502216 -223.897961817077
13930 217.5099054113304 -441.87736599167323 -224.36746058034282
13940 243.08972772001286 -467.0727502529937 -223.98302253298087
13950 245.49709280338902 -468.4876303947726 -222.9905375913836
13960 234.22814784477967 -456.2946049922289 -222.06645714744926
13970 239.8099741212909 -461.9477700665241 -222.13779594523317
13980 237.4640463231143 -460.28367775512436 -222.81963143201006
13990 246.039018279057 -468.2453965897804 -222.2063783107234
14000 261.5899321564067 -483.7836854706473 -222.1937533142406
14010 237.6977448820061 -459.76515060372617 -222.06740572172006
14020 245.45846305051384 -467.48655449423416 -222.0280914437203
14030 251.87340625104213 -474.2548075625487 -222.38140131150658
14040 245.09385457171197 -467.0401774912141 -221.9463229195021
14050 266.399399301665 -488.2022223859961 -221.80282308433107
14060 237.0728083614068 -458.3665693286125 -221.2937609672057
14070 247.70115946005697 -469.90910861673365 -222.20794915667668
14080 237.63098206001362 -460.50145448336417 -222.87047242335055
14090 263.19633121716157 -485.3993591821271 -222.20302796496554
14100 256.59787303404755 -480.1938917658823 -223.59601873183476
14110 244.23404107924327 -469.4884729857389 -225.25443190649563
14120 242.32433311894295 -466.7373656961689 -224.41303257722598
14130 274.2748559613743 -497.9075285813398 -223.6326726199655
14140 275.43116036032507 -498.47590186879864 -223.04474150847358
14150 271.89292321293055 -495.97368045510433 -224.08075724217377
14160 245.6312190337783 -469.76441948825 -224.13320045447168
14170 236.12548343521271 -460.38440020836623 -224.25891677315352
14180 265.5758860701264 -489.09940669206975 -223.52352062194336
14190 251.97429310838606 -475.0431749022437 -223.06888179385766
14200 268.7900273668447 -491.52559733812274 -222.73556997127804
14210 236.75323708990493 -459.75416245887016 -223.00092536896523
14220 249.9158458242424 -472.7569597798171 -222.8411139555747
14230 243.50720529961907 -466.4299378285825 -222.92273252896345
14240 269.756291371601 -491.94502888980213 -222.18873751820115
14250 239.38004790240274 -462.5558744824094 -223.17582658000669
14260 249.09419932752192 -472.577618093557 -223.4834187660351
14270 240.54038620055238 -465.3157459522358 -224.7753597516834
14280 250.61313408280708 -474.30555226796184 -223.69241818515476
14290 247.23761385758124 -470.9206060276374 -223.68299217005617
14300 232.12752147697483 -455.01770001835035 -222.89017854137552
14310 253.70992441625998 -476.0022981431538 -222.2923737268938
14320 254.4939687213456 -477.7395774504642 -223.2456087291186
14330 245.44302137355402 -468.5625644948348 -223.1195431212808
14340 250.11941907503558 -472.59891535345474 -222.47949627841916
14350 267.36989980769715 -489.4749158944725 -222.10501608677532
14360 245.83744750876377 -468.0104447238919 -222.17299721512813
14370 220.24973467993965 -443.2700009957736 -223.02026631583396
14380 253.48926083897163 -475.65120909239283 -222.1619482534212
14390 248.39911610100273 -472.0281290933624 -223.62901299235966
14400 259.20078155668864 -482.0533025065972 -222.85252094990858
14410 245.31095763557323 -468.29176436247525 -222.98080672690202
14420 227.9307939962812 -451.61934716466146 -223.68855316838025
14430 242.6295447020713 -466.1437572759144 -223.5142125738431
14440 239.68679994152293 -463.1211934052805 -223.43439346375757
14450 248.7724377538312 -472.70482335423867 -223.93238560040746
14460 251.13033684862444 -474.70796327347267 -223.57762642484823
14470 257.5669738056758 -480.9204520841026 -223.3534782784268
14480 267.04321357692476 -489.9604293078507 -222.91721573092593
14490 250.9537587691405 -474.26187853684456 -223.30811976770406
14500 242.55541114063035 -465.62249622515577 -223.06708508452542
14510 266.25699644931217 -488.7832932971924 -222.52629684788025
14520 251.59618328076337 -473.62904575992974 -222.03286247916637
